word,score
last-ditch,-1.0
latency,-1.0
laughable,-1.0
laughably,-1.0
laughingstock,-1.0
lawbreaker,-1.0
lawbreaking,-1.0
lawless,-1.0
lawlessness,-1.0
layoff,-1.0
layoff-happy,-1.0
lazy,-1.0
leak,-1.0
leakage,-1.0
leakages,-1.0
leaking,-1.0
leaks,-1.0
leaky,-1.0
lech,-1.0
lecher,-1.0
lecherous,-1.0
lechery,-1.0
leech,-1.0
leer,-1.0
leery,-1.0
left-leaning,-1.0
lemon,-1.0
lengthy,-1.0
less-developed,-1.0
lesser-known,-1.0
letch,-1.0
lethal,-1.0
lethargic,-1.0
lethargy,-1.0
lewd,-1.0
lewdly,-1.0
lewdness,-1.0
liability,-1.0
liable,-1.0
liar,-1.0
liars,-1.0
licentious,-1.0
licentiously,-1.0
licentiousness,-1.0
lie,-1.0
lied,-1.0
lier,-1.0
lies,-1.0
life-threatening,-1.0
lifeless,-1.0
limit,-1.0
limitation,-1.0
limitations,-1.0
limited,-1.0
limits,-1.0
limp,-1.0
listless,-1.0
litigious,-1.0
little-known,-1.0
livid,-1.0
lividly,-1.0
loath,-1.0
loathe,-1.0
loathing,-1.0
loathly,-1.0
loathsome,-1.0
loathsomely,-1.0
lone,-1.0
loneliness,-1.0
lonely,-1.0
loner,-1.0
lonesome,-1.0
long-time,-1.0
long-winded,-1.0
longing,-1.0
longingly,-1.0
loophole,-1.0
loopholes,-1.0
loose,-1.0
loot,-1.0
lorn,-1.0
lose,-1.0
loser,-1.0
losers,-1.0
loses,-1.0
losing,-1.0
loss,-1.0
losses,-1.0
lost,-1.0
loud,-1.0
louder,-1.0
lousy,-1.0
loveless,-1.0
lovelorn,-1.0
low-rated,-1.0
lowly,-1.0
ludicrous,-1.0
ludicrously,-1.0
lugubrious,-1.0
lukewarm,-1.0
lull,-1.0
lumpy,-1.0
lunatic,-1.0
lunaticism,-1.0
lurch,-1.0
lure,-1.0
lurid,-1.0
lurk,-1.0
lurking,-1.0
lying,-1.0
macabre,-1.0
mad,-1.0
madden,-1.0
maddening,-1.0
maddeningly,-1.0
madder,-1.0
madly,-1.0
madman,-1.0
madness,-1.0
maladjusted,-1.0
maladjustment,-1.0
malady,-1.0
malaise,-1.0
malcontent,-1.0
malcontented,-1.0
maledict,-1.0
malevolence,-1.0
malevolent,-1.0
malevolently,-1.0
malice,-1.0
malicious,-1.0
maliciously,-1.0
maliciousness,-1.0
malign,-1.0
malignant,-1.0
malodorous,-1.0
maltreatment,-1.0
mangle,-1.0
mangled,-1.0
mangles,-1.0
mangling,-1.0
mania,-1.0
maniac,-1.0
maniacal,-1.0
manic,-1.0
manipulate,-1.0
manipulation,-1.0
manipulative,-1.0
manipulators,-1.0
mar,-1.0
marginal,-1.0
marginally,-1.0
martyrdom,-1.0
martyrdom-seeking,-1.0
mashed,-1.0
massacre,-1.0
massacres,-1.0
matte,-1.0
mawkish,-1.0
mawkishly,-1.0
mawkishness,-1.0
meager,-1.0
meaningless,-1.0
meanness,-1.0
measly,-1.0
meddle,-1.0
meddlesome,-1.0
mediocre,-1.0
mediocrity,-1.0
melancholy,-1.0
melodramatic,-1.0
melodramatically,-1.0
meltdown,-1.0
menace,-1.0
menacing,-1.0
menacingly,-1.0
mendacious,-1.0
mendacity,-1.0
menial,-1.0
merciless,-1.0
mercilessly,-1.0
mess,-1.0
messed,-1.0
messes,-1.0
messing,-1.0
messy,-1.0
midget,-1.0
miff,-1.0
militancy,-1.0
mindless,-1.0
mindlessly,-1.0
mirage,-1.0
mire,-1.0
misalign,-1.0
misaligned,-1.0
misaligns,-1.0
misapprehend,-1.0
misbecome,-1.0
misbecoming,-1.0
misbegotten,-1.0
misbehave,-1.0
misbehavior,-1.0
miscalculate,-1.0
miscalculation,-1.0
miscellaneous,-1.0
mischief,-1.0
mischievous,-1.0
mischievously,-1.0
misconception,-1.0
misconceptions,-1.0
miscreant,-1.0
miscreants,-1.0
misdirection,-1.0
miser,-1.0
miserable,-1.0
miserableness,-1.0
miserably,-1.0
miseries,-1.0
miserly,-1.0
misery,-1.0
misfit,-1.0
misfortune,-1.0
misgiving,-1.0
misgivings,-1.0
misguidance,-1.0
misguide,-1.0
misguided,-1.0
mishandle,-1.0
mishap,-1.0
misinform,-1.0
misinformed,-1.0
misinterpret,-1.0
misjudge,-1.0
misjudgment,-1.0
mislead,-1.0
misleading,-1.0
misleadingly,-1.0
mislike,-1.0
mismanage,-1.0
mispronounce,-1.0
mispronounced,-1.0
mispronounces,-1.0
misread,-1.0
misreading,-1.0
misrepresent,-1.0
misrepresentation,-1.0
miss,-1.0
missed,-1.0
misses,-1.0
misstatement,-1.0
mist,-1.0
mistake,-1.0
mistaken,-1.0
mistakenly,-1.0
mistakes,-1.0
mistified,-1.0
mistress,-1.0
mistrust,-1.0
mistrustful,-1.0
mistrustfully,-1.0
mists,-1.0
misunderstand,-1.0
misunderstanding,-1.0
misunderstandings,-1.0
misunderstood,-1.0
misuse,-1.0
moan,-1.0
mobster,-1.0
mock,-1.0
mocked,-1.0
mockeries,-1.0
mockery,-1.0
mocking,-1.0
mockingly,-1.0
mocks,-1.0
molest,-1.0
molestation,-1.0
monotonous,-1.0
monotony,-1.0
monster,-1.0
monstrosities,-1.0
monstrosity,-1.0
monstrous,-1.0
monstrously,-1.0
moody,-1.0
moot,-1.0
mope,-1.0
morbid,-1.0
morbidly,-1.0
mordant,-1.0
mordantly,-1.0
moribund,-1.0
moron,-1.0
moronic,-1.0
morons,-1.0
mortification,-1.0
mortified,-1.0
mortify,-1.0
mortifying,-1.0
motionless,-1.0
motley,-1.0
mourn,-1.0
mourner,-1.0
mournful,-1.0
mournfully,-1.0
muddle,-1.0
muddy,-1.0
mudslinger,-1.0
mudslinging,-1.0
mulish,-1.0
multi-polarization,-1.0
mundane,-1.0
murder,-1.0
murderer,-1.0
murderous,-1.0
murderously,-1.0
murky,-1.0
muscle-flexing,-1.0
mushy,-1.0
musty,-1.0
mysterious,-1.0
mysteriously,-1.0
mystery,-1.0
mystify,-1.0
myth,-1.0
nag,-1.0
nagging,-1.0
naive,-1.0
naively,-1.0
narrower,-1.0
nastily,-1.0
nastiness,-1.0
nasty,-1.0
naughty,-1.0
nauseate,-1.0
nauseates,-1.0
nauseating,-1.0
nauseatingly,-1.0
na�ve,-1.0
nebulous,-1.0
nebulously,-1.0
needless,-1.0
needlessly,-1.0
needy,-1.0
nefarious,-1.0
nefariously,-1.0
negate,-1.0
negation,-1.0
negative,-1.0
negatives,-1.0
negativity,-1.0
neglect,-1.0
neglected,-1.0
negligence,-1.0
negligent,-1.0
nemesis,-1.0
nepotism,-1.0
nervous,-1.0
nervously,-1.0
nervousness,-1.0
nettle,-1.0
nettlesome,-1.0
neurotic,-1.0
neurotically,-1.0
niggle,-1.0
niggles,-1.0
nightmare,-1.0
nightmarish,-1.0
nightmarishly,-1.0
nitpick,-1.0
nitpicking,-1.0
noise,-1.0
noises,-1.0
noisier,-1.0
noisy,-1.0
non-confidence,-1.0
nonexistent,-1.0
nonresponsive,-1.0
nonsense,-1.0
nosey,-1.0
notoriety,-1.0
notorious,-1.0
notoriously,-1.0
noxious,-1.0
nuisance,-1.0
numb,-1.0
obese,-1.0
object,-1.0
objection,-1.0
objectionable,-1.0
objections,-1.0
oblique,-1.0
obliterate,-1.0
obliterated,-1.0
oblivious,-1.0
obnoxious,-1.0
obnoxiously,-1.0
obscene,-1.0
obscenely,-1.0
obscenity,-1.0
obscure,-1.0
obscured,-1.0
obscures,-1.0
obscurity,-1.0
obsess,-1.0
obsessive,-1.0
obsessively,-1.0
obsessiveness,-1.0
obsolete,-1.0
obstacle,-1.0
obstinate,-1.0
obstinately,-1.0
obstruct,-1.0
obstructed,-1.0
obstructing,-1.0
obstruction,-1.0
obstructs,-1.0
obtrusive,-1.0
obtuse,-1.0
occlude,-1.0
occluded,-1.0
occludes,-1.0
occluding,-1.0
odd,-1.0
odder,-1.0
oddest,-1.0
oddities,-1.0
oddity,-1.0
oddly,-1.0
odor,-1.0
offence,-1.0
offend,-1.0
offender,-1.0
offending,-1.0
offenses,-1.0
offensive,-1.0
offensively,-1.0
offensiveness,-1.0
officious,-1.0
ominous,-1.0
ominously,-1.0
omission,-1.0
omit,-1.0
one-sided,-1.0
onerous,-1.0
onerously,-1.0
onslaught,-1.0
opinionated,-1.0
opponent,-1.0
opportunistic,-1.0
oppose,-1.0
opposition,-1.0
oppositions,-1.0
oppress,-1.0
oppression,-1.0
oppressive,-1.0
oppressively,-1.0
oppressiveness,-1.0
oppressors,-1.0
ordeal,-1.0
orphan,-1.0
ostracize,-1.0
outbreak,-1.0
outburst,-1.0
outbursts,-1.0
outcast,-1.0
outcry,-1.0
outlaw,-1.0
outmoded,-1.0
outrage,-1.0
outraged,-1.0
outrageous,-1.0
outrageously,-1.0
outrageousness,-1.0
outrages,-1.0
outsider,-1.0
over-acted,-1.0
over-awe,-1.0
over-balanced,-1.0
over-hyped,-1.0
over-priced,-1.0
over-valuation,-1.0
overact,-1.0
overacted,-1.0
overawe,-1.0
overbalance,-1.0
overbalanced,-1.0
overbearing,-1.0
overbearingly,-1.0
overblown,-1.0
overdo,-1.0
overdone,-1.0
overdue,-1.0
overemphasize,-1.0
overheat,-1.0
overkill,-1.0
overloaded,-1.0
overlook,-1.0
overpaid,-1.0
overpayed,-1.0
overplay,-1.0
overpower,-1.0
overpriced,-1.0
overrated,-1.0
overreach,-1.0
overrun,-1.0
overshadow,-1.0
oversight,-1.0
oversights,-1.0
oversimplification,-1.0
oversimplified,-1.0
oversimplify,-1.0
oversize,-1.0
overstate,-1.0
overstated,-1.0
overstatement,-1.0
overstatements,-1.0
overstates,-1.0
overtaxed,-1.0
overthrow,-1.0
overthrows,-1.0
overturn,-1.0
overweight,-1.0
overwhelm,-1.0
overwhelmed,-1.0
overwhelming,-1.0
overwhelmingly,-1.0
overwhelms,-1.0
overzealous,-1.0
overzealously,-1.0
overzelous,-1.0
pain,-1.0
painful,-1.0
painfull,-1.0
painfully,-1.0
pains,-1.0
pale,-1.0
pales,-1.0
paltry,-1.0
pan,-1.0
pandemonium,-1.0
pander,-1.0
pandering,-1.0
panders,-1.0
panic,-1.0
panick,-1.0
panicked,-1.0
panicking,-1.0
panicky,-1.0
paradoxical,-1.0
paradoxically,-1.0
paralize,-1.0
paralyzed,-1.0
paranoia,-1.0
paranoid,-1.0
parasite,-1.0
pariah,-1.0
parody,-1.0
partiality,-1.0
partisan,-1.0
partisans,-1.0
passe,-1.0
passive,-1.0
passiveness,-1.0
pathetic,-1.0
pathetically,-1.0
patronize,-1.0
paucity,-1.0
pauper,-1.0
paupers,-1.0
payback,-1.0
peculiar,-1.0
peculiarly,-1.0
pedantic,-1.0
peeled,-1.0
peeve,-1.0
peeved,-1.0
peevish,-1.0
peevishly,-1.0
penalize,-1.0
penalty,-1.0
perfidious,-1.0
perfidity,-1.0
perfunctory,-1.0
peril,-1.0
perilous,-1.0
perilously,-1.0
perish,-1.0
pernicious,-1.0
perplex,-1.0
perplexed,-1.0
perplexing,-1.0
perplexity,-1.0
persecute,-1.0
persecution,-1.0
pertinacious,-1.0
pertinaciously,-1.0
pertinacity,-1.0
perturb,-1.0
perturbed,-1.0
pervasive,-1.0
perverse,-1.0
perversely,-1.0
perversion,-1.0
perversity,-1.0
pervert,-1.0
perverted,-1.0
perverts,-1.0
pessimism,-1.0
pessimistic,-1.0
pessimistically,-1.0
pest,-1.0
pestilent,-1.0
petrified,-1.0
petrify,-1.0
pettifog,-1.0
petty,-1.0
phobia,-1.0
phobic,-1.0
phony,-1.0
picket,-1.0
picketed,-1.0
picketing,-1.0
pickets,-1.0
picky,-1.0
pig,-1.0
pigs,-1.0
pillage,-1.0
pillory,-1.0
pimple,-1.0
pinch,-1.0
pique,-1.0
pitiable,-1.0
pitiful,-1.0
pitifully,-1.0
pitiless,-1.0
pitilessly,-1.0
pittance,-1.0
pity,-1.0
plagiarize,-1.0
plague,-1.0
plasticky,-1.0
plaything,-1.0
plea,-1.0
pleas,-1.0
plebeian,-1.0
plight,-1.0
plot,-1.0
plotters,-1.0
ploy,-1.0
plunder,-1.0
plunderer,-1.0
pointless,-1.0
pointlessly,-1.0
poison,-1.0
poisonous,-1.0
poisonously,-1.0
pokey,-1.0
poky,-1.0
polarisation,-1.0
polemize,-1.0
pollute,-1.0
polluter,-1.0
polluters,-1.0
polution,-1.0
pompous,-1.0
poor,-1.0
poorer,-1.0
poorest,-1.0
poorly,-1.0
posturing,-1.0
pout,-1.0
poverty,-1.0
powerless,-1.0
prate,-1.0
pratfall,-1.0
prattle,-1.0
precarious,-1.0
precariously,-1.0
precipitate,-1.0
precipitous,-1.0
predatory,-1.0
predicament,-1.0
prejudge,-1.0
prejudice,-1.0
prejudices,-1.0
prejudicial,-1.0
premeditated,-1.0
preoccupy,-1.0
preposterous,-1.0
preposterously,-1.0
presumptuous,-1.0
presumptuously,-1.0
pretence,-1.0
pretend,-1.0
pretense,-1.0
pretentious,-1.0
pretentiously,-1.0
prevaricate,-1.0
pricey,-1.0
pricier,-1.0
prick,-1.0
prickle,-1.0
prickles,-1.0
prideful,-1.0
prik,-1.0
primitive,-1.0
prison,-1.0
prisoner,-1.0
problem,-1.0
problematic,-1.0
problems,-1.0
procrastinate,-1.0
procrastinates,-1.0
procrastination,-1.0
profane,-1.0
profanity,-1.0
prohibit,-1.0
prohibitive,-1.0
prohibitively,-1.0
propaganda,-1.0
propagandize,-1.0
proprietary,-1.0
prosecute,-1.0
protest,-1.0
protested,-1.0
protesting,-1.0
protests,-1.0
protracted,-1.0
provocation,-1.0
provocative,-1.0
provoke,-1.0
pry,-1.0
pugnacious,-1.0
pugnaciously,-1.0
pugnacity,-1.0
punch,-1.0
punish,-1.0
punishable,-1.0
punitive,-1.0
punk,-1.0
puny,-1.0
puppet,-1.0
puppets,-1.0
puzzled,-1.0
puzzlement,-1.0
puzzling,-1.0
quack,-1.0
qualm,-1.0
qualms,-1.0
quandary,-1.0
quarrel,-1.0
quarrellous,-1.0
quarrellously,-1.0
quarrels,-1.0
quarrelsome,-1.0
quash,-1.0
queer,-1.0
questionable,-1.0
quibble,-1.0
quibbles,-1.0
quitter,-1.0
rabid,-1.0
racism,-1.0
racist,-1.0
racists,-1.0
racy,-1.0
radical,-1.0
radicalization,-1.0
radically,-1.0
radicals,-1.0
rage,-1.0
ragged,-1.0
raging,-1.0
rail,-1.0
raked,-1.0
rampage,-1.0
rampant,-1.0
ramshackle,-1.0
rancor,-1.0
randomly,-1.0
rankle,-1.0
rant,-1.0
ranted,-1.0
ranting,-1.0
rantingly,-1.0
rants,-1.0
rape,-1.0
raped,-1.0
raping,-1.0
rascal,-1.0
rascals,-1.0
rash,-1.0
rattle,-1.0
rattled,-1.0
rattles,-1.0
ravage,-1.0
raving,-1.0
reactionary,-1.0
rebellious,-1.0
rebuff,-1.0
rebuke,-1.0
recalcitrant,-1.0
recant,-1.0
recession,-1.0
recessionary,-1.0
reckless,-1.0
recklessly,-1.0
recklessness,-1.0
recoil,-1.0
recourses,-1.0
redundancy,-1.0
redundant,-1.0
refusal,-1.0
refuse,-1.0
refused,-1.0
refuses,-1.0
refusing,-1.0
refutation,-1.0
refute,-1.0
refuted,-1.0
refutes,-1.0
refuting,-1.0
regress,-1.0
regression,-1.0
regressive,-1.0
regret,-1.0
regreted,-1.0
regretful,-1.0
regretfully,-1.0
regrets,-1.0
regrettable,-1.0
regrettably,-1.0
regretted,-1.0
reject,-1.0
rejected,-1.0
rejecting,-1.0
rejection,-1.0
rejects,-1.0
relapse,-1.0
relentless,-1.0
relentlessly,-1.0
relentlessness,-1.0
reluctance,-1.0
reluctant,-1.0
reluctantly,-1.0
remorse,-1.0
remorseful,-1.0
remorsefully,-1.0
remorseless,-1.0
remorselessly,-1.0
remorselessness,-1.0
renounce,-1.0
renunciation,-1.0
repel,-1.0
repetitive,-1.0
reprehensible,-1.0
reprehensibly,-1.0
reprehension,-1.0
reprehensive,-1.0
repress,-1.0
repression,-1.0
repressive,-1.0
reprimand,-1.0
reproach,-1.0
reproachful,-1.0
reprove,-1.0
reprovingly,-1.0
repudiate,-1.0
repudiation,-1.0
repugn,-1.0
repugnance,-1.0
repugnant,-1.0
repugnantly,-1.0
repulse,-1.0
repulsed,-1.0
repulsing,-1.0
repulsive,-1.0
repulsively,-1.0
repulsiveness,-1.0
resent,-1.0
resentful,-1.0
resentment,-1.0
resignation,-1.0
resigned,-1.0
resistance,-1.0
restless,-1.0
restlessness,-1.0
restrict,-1.0
restricted,-1.0
restriction,-1.0
restrictive,-1.0
resurgent,-1.0
retaliate,-1.0
retaliatory,-1.0
retard,-1.0
retarded,-1.0
retardedness,-1.0
retards,-1.0
reticent,-1.0
retract,-1.0
retreat,-1.0
retreated,-1.0
revenge,-1.0
revengeful,-1.0
revengefully,-1.0
revert,-1.0
revile,-1.0
reviled,-1.0
revoke,-1.0
revolt,-1.0
revolting,-1.0
revoltingly,-1.0
revulsion,-1.0
revulsive,-1.0
rhapsodize,-1.0
rhetoric,-1.0
rhetorical,-1.0
ricer,-1.0
ridicule,-1.0
ridicules,-1.0
ridiculous,-1.0
ridiculously,-1.0
rife,-1.0
rift,-1.0
rifts,-1.0
rigid,-1.0
rigidity,-1.0
rigidness,-1.0
rile,-1.0
riled,-1.0
rip,-1.0
rip-off,-1.0
ripoff,-1.0
ripped,-1.0
risk,-1.0
risks,-1.0
risky,-1.0
rival,-1.0
rivalry,-1.0
roadblocks,-1.0
rocky,-1.0
rogue,-1.0
rollercoaster,-1.0
rot,-1.0
rotten,-1.0
rough,-1.0
rremediable,-1.0
rubbish,-1.0
rude,-1.0
rue,-1.0
ruffian,-1.0
ruffle,-1.0
ruin,-1.0
ruined,-1.0
ruining,-1.0
ruinous,-1.0
ruins,-1.0
rumbling,-1.0
rumor,-1.0
rumors,-1.0
rumours,-1.0
rumple,-1.0
run-down,-1.0
runaway,-1.0
rupture,-1.0
rust,-1.0
rusts,-1.0
rusty,-1.0
rut,-1.0
ruthless,-1.0
ruthlessly,-1.0
ruthlessness,-1.0
ruts,-1.0
sabotage,-1.0
sack,-1.0
sacrificed,-1.0
sad,-1.0
sadden,-1.0
sadly,-1.0
sadness,-1.0
sag,-1.0
sagged,-1.0
sagging,-1.0
saggy,-1.0
sags,-1.0
salacious,-1.0
sanctimonious,-1.0
sap,-1.0
sarcasm,-1.0
sarcastic,-1.0
sarcastically,-1.0
sardonic,-1.0
sardonically,-1.0
sass,-1.0
satirical,-1.0
satirize,-1.0
savage,-1.0
savaged,-1.0
savagery,-1.0
savages,-1.0
scaly,-1.0
scam,-1.0
scams,-1.0
scandal,-1.0
scandalize,-1.0
scandalized,-1.0
scandalous,-1.0
scandalously,-1.0
scandals,-1.0
scandel,-1.0
scandels,-1.0
scant,-1.0
scapegoat,-1.0
scar,-1.0
scarce,-1.0
scarcely,-1.0
scarcity,-1.0
scare,-1.0
scared,-1.0
scarier,-1.0
scariest,-1.0
scarily,-1.0
scarred,-1.0
scars,-1.0
scary,-1.0
scathing,-1.0
scathingly,-1.0
sceptical,-1.0
scoff,-1.0
scoffingly,-1.0
scold,-1.0
scolded,-1.0
scolding,-1.0
scoldingly,-1.0
scorching,-1.0
scorchingly,-1.0
scorn,-1.0
scornful,-1.0
scornfully,-1.0
scoundrel,-1.0
scourge,-1.0
scowl,-1.0
scramble,-1.0
scrambled,-1.0
scrambles,-1.0
scrambling,-1.0
scrap,-1.0
scratch,-1.0
scratched,-1.0
scratches,-1.0
scratchy,-1.0
scream,-1.0
screech,-1.0
screw-up,-1.0
screwed,-1.0
screwed-up,-1.0
screwy,-1.0
scuff,-1.0
scuffs,-1.0
scum,-1.0
scummy,-1.0
second-class,-1.0
second-tier,-1.0
secretive,-1.0
sedentary,-1.0
seedy,-1.0
seethe,-1.0
seething,-1.0
self-coup,-1.0
self-criticism,-1.0
self-defeating,-1.0
self-destructive,-1.0
self-humiliation,-1.0
self-interest,-1.0
self-interested,-1.0
self-serving,-1.0
selfinterested,-1.0
selfish,-1.0
selfishly,-1.0
selfishness,-1.0
semi-retarded,-1.0
senile,-1.0
sensationalize,-1.0
senseless,-1.0
senselessly,-1.0
seriousness,-1.0
sermonize,-1.0
servitude,-1.0
set-up,-1.0
setback,-1.0
setbacks,-1.0
sever,-1.0
severe,-1.0
severity,-1.0
sh*t,-1.0
shabby,-1.0
shadowy,-1.0
shady,-1.0
shake,-1.0
shaky,-1.0
shallow,-1.0
sham,-1.0
shambles,-1.0
shame,-1.0
shameful,-1.0
shamefully,-1.0
shamefulness,-1.0
shameless,-1.0
shamelessly,-1.0
shamelessness,-1.0
shark,-1.0
sharply,-1.0
shatter,-1.0
shemale,-1.0
shimmer,-1.0
shimmy,-1.0
shipwreck,-1.0
shirk,-1.0
shirker,-1.0
shit,-1.0
shiver,-1.0
shock,-1.0
shocked,-1.0
shocking,-1.0
shockingly,-1.0
shoddy,-1.0
short-lived,-1.0
shortage,-1.0
shortchange,-1.0
shortcoming,-1.0
shortcomings,-1.0
shortness,-1.0
shortsighted,-1.0
shortsightedness,-1.0
showdown,-1.0
shrew,-1.0
shriek,-1.0
shrill,-1.0
shrilly,-1.0
shrivel,-1.0
shroud,-1.0
shrouded,-1.0
shrug,-1.0
shun,-1.0
shunned,-1.0
sick,-1.0
sicken,-1.0
sickening,-1.0
sickeningly,-1.0
sickly,-1.0
sickness,-1.0
sidetrack,-1.0
sidetracked,-1.0
siege,-1.0
sillily,-1.0
silly,-1.0
simplistic,-1.0
simplistically,-1.0
sin,-1.0
sinful,-1.0
sinfully,-1.0
sinister,-1.0
sinisterly,-1.0
sink,-1.0
sinking,-1.0
skeletons,-1.0
skeptic,-1.0
skeptical,-1.0
skeptically,-1.0
skepticism,-1.0
sketchy,-1.0
skimpy,-1.0
skinny,-1.0
skittish,-1.0
skittishly,-1.0
skulk,-1.0
slack,-1.0
slander,-1.0
slanderer,-1.0
slanderous,-1.0
slanderously,-1.0
slanders,-1.0
slap,-1.0
slashing,-1.0
slaughter,-1.0
slaughtered,-1.0
slave,-1.0
slaves,-1.0
sleazy,-1.0
slime,-1.0
slog,-1.0
slogged,-1.0
slogging,-1.0
slogs,-1.0
sloooooooooooooow,-1.0
sloooow,-1.0
slooow,-1.0
sloow,-1.0
sloppily,-1.0
sloppy,-1.0
sloth,-1.0
slothful,-1.0
slow,-1.0
slow-moving,-1.0
slowed,-1.0
slower,-1.0
slowest,-1.0
slowly,-1.0
sloww,-1.0
slowww,-1.0
slowwww,-1.0
slug,-1.0
sluggish,-1.0
slump,-1.0
slumping,-1.0
slumpping,-1.0
slur,-1.0
slut,-1.0
sluts,-1.0
sly,-1.0
smack,-1.0
smallish,-1.0
smash,-1.0
smear,-1.0
smell,-1.0
smelled,-1.0
smelling,-1.0
smells,-1.0
smelly,-1.0
smelt,-1.0
smoke,-1.0
smokescreen,-1.0
smolder,-1.0
smoldering,-1.0
smother,-1.0
smoulder,-1.0
smouldering,-1.0
smudge,-1.0
smudged,-1.0
smudges,-1.0
smudging,-1.0
smug,-1.0
smugly,-1.0
smut,-1.0
smuttier,-1.0
smuttiest,-1.0
smutty,-1.0
snag,-1.0
snagged,-1.0
snagging,-1.0
snags,-1.0
snappish,-1.0
snappishly,-1.0
snare,-1.0
snarky,-1.0
snarl,-1.0
sneak,-1.0
sneakily,-1.0
sneaky,-1.0
sneer,-1.0
sneering,-1.0
sneeringly,-1.0
snob,-1.0
snobbish,-1.0
snobby,-1.0
snobish,-1.0
snobs,-1.0
snub,-1.0
so-cal,-1.0
soapy,-1.0
sob,-1.0
sober,-1.0
sobering,-1.0
solemn,-1.0
solicitude,-1.0
somber,-1.0
sore,-1.0
sorely,-1.0
soreness,-1.0
sorrow,-1.0
sorrowful,-1.0
sorrowfully,-1.0
sorry,-1.0
sour,-1.0
sourly,-1.0
spade,-1.0
spank,-1.0
spendy,-1.0
spew,-1.0
spewed,-1.0
spewing,-1.0
spews,-1.0
spilling,-1.0
spinster,-1.0
spiritless,-1.0
spite,-1.0
spiteful,-1.0
spitefully,-1.0
spitefulness,-1.0
splatter,-1.0
split,-1.0
splitting,-1.0
spoil,-1.0
spoilage,-1.0
spoilages,-1.0
spoiled,-1.0
spoilled,-1.0
spoils,-1.0
spook,-1.0
spookier,-1.0
spookiest,-1.0
spookily,-1.0
spooky,-1.0
spoon-fed,-1.0
spoon-feed,-1.0
spoonfed,-1.0
sporadic,-1.0
spotty,-1.0
spurious,-1.0
spurn,-1.0
sputter,-1.0
squabble,-1.0
squabbling,-1.0
squander,-1.0
squash,-1.0
squeak,-1.0
squeaks,-1.0
squeaky,-1.0
squeal,-1.0
squealing,-1.0
squeals,-1.0
squirm,-1.0
stab,-1.0
stagnant,-1.0
stagnate,-1.0
stagnation,-1.0
staid,-1.0
stain,-1.0
stains,-1.0
stale,-1.0
stalemate,-1.0
stall,-1.0
stalls,-1.0
stammer,-1.0
stampede,-1.0
standstill,-1.0
stark,-1.0
starkly,-1.0
startle,-1.0
startling,-1.0
startlingly,-1.0
starvation,-1.0
starve,-1.0
static,-1.0
steal,-1.0
stealing,-1.0
steals,-1.0
steep,-1.0
steeply,-1.0
stench,-1.0
stereotype,-1.0
stereotypical,-1.0
stereotypically,-1.0
stern,-1.0
stew,-1.0
sticky,-1.0
stiff,-1.0
stiffness,-1.0
stifle,-1.0
stifling,-1.0
stiflingly,-1.0
stigma,-1.0
stigmatize,-1.0
sting,-1.0
stinging,-1.0
stingingly,-1.0
stingy,-1.0
stink,-1.0
stinks,-1.0
stodgy,-1.0
stole,-1.0
stolen,-1.0
stooge,-1.0
stooges,-1.0
stormy,-1.0
straggle,-1.0
straggler,-1.0
strain,-1.0
strained,-1.0
straining,-1.0
strange,-1.0
strangely,-1.0
stranger,-1.0
strangest,-1.0
strangle,-1.0
streaky,-1.0
strenuous,-1.0
stress,-1.0
stresses,-1.0
stressful,-1.0
stressfully,-1.0
stricken,-1.0
strict,-1.0
strictly,-1.0
strident,-1.0
stridently,-1.0
strife,-1.0
strike,-1.0
stringent,-1.0
stringently,-1.0
struck,-1.0
struggle,-1.0
struggled,-1.0
struggles,-1.0
struggling,-1.0
strut,-1.0
stubborn,-1.0
stubbornly,-1.0
stubbornness,-1.0
stuck,-1.0
stuffy,-1.0
stumble,-1.0
stumbled,-1.0
stumbles,-1.0
stump,-1.0
stumped,-1.0
stumps,-1.0
stun,-1.0
stunt,-1.0
stunted,-1.0
stupid,-1.0
stupidest,-1.0
stupidity,-1.0
stupidly,-1.0
stupified,-1.0
stupify,-1.0
stupor,-1.0
stutter,-1.0
stuttered,-1.0
stuttering,-1.0
stutters,-1.0
sty,-1.0
stymied,-1.0
sub-par,-1.0
subdued,-1.0
subjected,-1.0
subjection,-1.0
subjugate,-1.0
subjugation,-1.0
submissive,-1.0
subordinate,-1.0
subpoena,-1.0
subpoenas,-1.0
subservience,-1.0
subservient,-1.0
substandard,-1.0
subtract,-1.0
subversion,-1.0
subversive,-1.0
subversively,-1.0
subvert,-1.0
succumb,-1.0
suck,-1.0
sucked,-1.0
sucker,-1.0
sucks,-1.0
sucky,-1.0
sue,-1.0
sued,-1.0
sueing,-1.0
sues,-1.0
suffer,-1.0
suffered,-1.0
sufferer,-1.0
sufferers,-1.0
suffering,-1.0
suffers,-1.0
suffocate,-1.0
sugar-coat,-1.0
sugar-coated,-1.0
sugarcoated,-1.0
suicidal,-1.0
suicide,-1.0
sulk,-1.0
sullen,-1.0
sully,-1.0
sunder,-1.0
sunk,-1.0
sunken,-1.0
superficial,-1.0
superficiality,-1.0
superficially,-1.0
superfluous,-1.0
superstition,-1.0
superstitious,-1.0
suppress,-1.0
suppression,-1.0
surrender,-1.0
susceptible,-1.0
suspect,-1.0
